trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.05, 'e': 0.16041356777517277}",20,12,6.76927617356568,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.05, 'e': 0.1588174261069207}",20,16,6.789662442322687,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.05, 'e': 0.1572371663136276}",25,11,20.986100378482146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.05, 'e': 0.1556726303679973}",25,16,15.43979411821957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.05, 'e': 0.15412366181513143}",25,0,23.0648007710792,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
188,False,"{'a': 0.05, 'e': 0.15259010575688386}",25,7,18.944372678092698,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.05, 'e': 0.15107180883637084}",30,7,26.907210971948594,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.05, 'e': 0.14956861922263506}",25,0,19.828299780256962,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
191,False,"{'a': 0.05, 'e': 0.14808038659546244}",30,1,37.63513707936337,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.05, 'e': 0.14660696213035015}",25,11,-18.891847282463008,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
193,False,"{'a': 0.05, 'e': 0.14514819848362376}",30,22,15.269961031216594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.05, 'e': 0.14370394977770296}",25,12,21.24610471909828,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.05, 'e': 0.1422740715865136}",20,10,7.492928666652274,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.05, 'e': 0.140858420921045}",25,0,-29.317635054886487,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
197,False,"{'a': 0.05, 'e': 0.13945685621505094}",35,3,23.195792212111424,"{0: 31, 1: 0, 2: 0, 3: 1, 4: 0}",1
198,False,"{'a': 0.05, 'e': 0.13806923731089282}",35,3,50.844099904892225,"{0: 31, 1: 1, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.05, 'e': 0.13669542544552388}",20,12,17.22881724144095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.05, 'e': 0.1353352832366127}",25,17,1.5476160857564285,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.05, 'e': 0.13398867466880496}",25,0,36.77670511420182,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
202,False,"{'a': 0.05, 'e': 0.13265546508012174}",30,0,45.31612451348179,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
203,False,"{'a': 0.05, 'e': 0.13133552114849306}",30,23,9.875510305196311,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.05, 'e': 0.13002871087842593}",30,0,28.177861746602062,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
205,False,"{'a': 0.05, 'e': 0.12873490358780426}",25,7,-10.428568310362367,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
206,False,"{'a': 0.05, 'e': 0.12745396989482075}",30,18,22.47728536486359,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.05, 'e': 0.12618578170503877}",30,1,2.3698706009343473,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
208,False,"{'a': 0.05, 'e': 0.12493021219858243}",25,12,21.953601375775097,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.05, 'e': 0.12368713581745484}",20,10,18.595762085953396,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.05, 'e': 0.12245642825298192}",20,0,27.307026938355524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
211,False,"{'a': 0.05, 'e': 0.1212379664333817}",20,11,3.7372920050357523,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.05, 'e': 0.12003162851145674}",25,7,-1.30502248098213,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
213,False,"{'a': 0.05, 'e': 0.11883729385240967}",25,11,26.450801158019313,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.05, 'e': 0.1176548430217792}",20,2,21.53921424343321,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.05, 'e': 0.11648415777349698}",20,4,24.954600803516602,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.05, 'e': 0.11532512103806253}",20,0,14.533227050309858,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
217,False,"{'a': 0.05, 'e': 0.11417761691083651}",20,10,17.817693516450884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.05, 'e': 0.11304153064044986}",35,8,29.182360470406994,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
219,False,"{'a': 0.05, 'e': 0.11191674861732889}",25,10,30.107330797442533,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.05, 'e': 0.11080315836233387}",20,10,19.297847070103764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.05, 'e': 0.10970064851551142}",30,13,16.269383204695224,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.05, 'e': 0.10860910882495797}",20,0,24.517332050727365,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
223,False,"{'a': 0.05, 'e': 0.10752843013579497}",20,10,17.367625811175735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.05, 'e': 0.10645850437925282}",20,3,34.971535977308044,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.05, 'e': 0.10539922456186435}",20,0,29.122882084358068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
226,False,"{'a': 0.05, 'e': 0.10435048475476501}",20,0,23.27126066373954,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
227,False,"{'a': 0.05, 'e': 0.10331218008310021}",20,0,-12.079446945847078,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
228,False,"{'a': 0.05, 'e': 0.10228420671553745}",30,13,-12.620272781196,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
229,False,"{'a': 0.05, 'e': 0.10126646185388341}",30,0,-10.19687926288929,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
230,False,"{'a': 0.05, 'e': 0.10025884372280372}",30,0,16.476628167163472,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
231,False,"{'a': 0.05, 'e': 0.09926125155964566}",20,12,14.49288967712533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.05, 'e': 0.09827358560436156}",30,16,13.13457890373284,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.05, 'e': 0.09729574708953277}",25,12,2.011823193867649,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
234,False,"{'a': 0.05, 'e': 0.09632763823049305}",20,12,15.156948978994242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.05, 'e': 0.09536916221554963}",25,0,-16.47203592172222,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
236,False,"{'a': 0.05, 'e': 0.09442022319630236}",20,0,8.692908155052338,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
237,False,"{'a': 0.05, 'e': 0.09348072627805848}",25,13,18.228230467097166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.05, 'e': 0.09255057751034329}",30,16,14.366833997522047,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.05, 'e': 0.09162968387750485}",25,15,18.45685310308535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.05, 'e': 0.09071795328941253}",25,7,28.539545907654116,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.05, 'e': 0.08981529457224764}",20,9,2.7850288754986945,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.05, 'e': 0.08892161745938636}",20,0,30.483855393756297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
243,False,"{'a': 0.05, 'e': 0.08803683258237256}",25,18,14.617774790932888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.05, 'e': 0.08716085146198131}",20,2,28.480633963041587,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.05, 'e': 0.08629358649937051}",20,10,19.293257278923438,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.05, 'e': 0.08543495096732125}",20,10,20.328971817778402,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.05, 'e': 0.0845848590015647}",25,8,22.552332043725034,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.05, 'e': 0.08374322559219598}",20,0,11.652121590216053,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
249,False,"{'a': 0.05, 'e': 0.08290996657517267}",25,15,15.897915777299588,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.05, 'e': 0.08208499862389881}",25,13,-44.157062123131645,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
251,False,"{'a': 0.05, 'e': 0.08126823924089169}",20,14,11.732318699073504,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.05, 'e': 0.08045960674953244}",20,12,-23.10738015617824,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
253,False,"{'a': 0.05, 'e': 0.07965902028589801}",20,7,20.834582070185306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.05, 'e': 0.07886639979067496}",25,10,9.034213386997987,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
255,False,"{'a': 0.05, 'e': 0.07808166600115314}",25,12,12.247684550258649,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.05, 'e': 0.07730474044329975}",20,13,12.268224638251734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.05, 'e': 0.07653554542391153}",25,1,33.54209905629072,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.05, 'e': 0.07577400402284548}",20,6,13.007064078279116,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.05, 'e': 0.07502004008532698}",25,0,30.633418400055064,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
260,False,"{'a': 0.05, 'e': 0.07427357821433388}",35,17,31.94763435419854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.05, 'e': 0.07353454376305711}",20,12,11.55332279802886,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.05, 'e': 0.0728028628274356}",20,0,31.759772487858186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
263,False,"{'a': 0.05, 'e': 0.07207846223876611}",35,0,7.494447668842467,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
264,False,"{'a': 0.05, 'e': 0.07136126955638607}",25,0,19.319837938364195,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
265,False,"{'a': 0.05, 'e': 0.0706512130604296}",20,14,11.2920410657219,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.05, 'e': 0.06994822174465537}",25,3,31.30520072721618,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.05, 'e': 0.069252225309346}",20,0,35.78686568348537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
268,False,"{'a': 0.05, 'e': 0.06856315415427792}",25,5,8.885456480019187,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.05, 'e': 0.06788093937176144}",20,0,26.105023188298432,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'a': 0.05, 'e': 0.06720551273974976}",20,0,30.25009960922987,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.05, 'e': 0.06653680671501687}",20,0,25.793347513125816,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
272,False,"{'a': 0.05, 'e': 0.06587475442640296}",20,14,14.578942822109171,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.05, 'e': 0.06521928966812754}",20,11,7.904381213984401,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.05, 'e': 0.06457034689316848}",20,7,17.519641074412814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.05, 'e': 0.06392786120670758}",30,8,33.210181460841824,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.05, 'e': 0.06329176835964072}",30,7,33.895187458278436,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.05, 'e': 0.06266200474215317}",30,18,22.699365286291687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.05, 'e': 0.062038507377358304}",20,15,7.959807802141018,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.05, 'e': 0.061421213915000133}",20,13,13.129723141598676,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.05, 'e': 0.06081006262521796}",20,13,14.271997224473758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.05, 'e': 0.06020499239237355}",25,10,-12.101828810447559,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.05, 'e': 0.059605942708939375}",30,3,20.14955615325308,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
283,False,"{'a': 0.05, 'e': 0.05901285366944785}",30,13,33.58245823803491,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.05, 'e': 0.058425665964500835}",30,6,6.463699810816253,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
285,False,"{'a': 0.05, 'e': 0.05784432087483847}",20,0,26.83995297986307,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
286,False,"{'a': 0.05, 'e': 0.057268760265467365}",20,0,32.47066758641378,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.05, 'e': 0.05669892657984692}",30,18,5.6591841928097955,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.05, 'e': 0.05613476283413373}",20,10,16.591132462963166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.05, 'e': 0.05557621261148307}",20,0,36.646432929198845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
290,False,"{'a': 0.05, 'e': 0.055023220056407245}",25,5,32.29294236446971,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.05, 'e': 0.054475729869189866}",20,0,28.355956444270586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
292,False,"{'a': 0.05, 'e': 0.053933687300356026}",20,12,8.06582088239695,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.05, 'e': 0.05339703814519709}",25,9,13.55980483226477,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.05, 'e': 0.052865728738350375}",20,0,32.42357877624019,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
295,False,"{'a': 0.05, 'e': 0.052339705948432395}",20,7,-1.8172279917443186,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
296,False,"{'a': 0.05, 'e': 0.05181891717272585}",20,2,32.72728782755821,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.05, 'e': 0.05130331033191912}",25,13,10.79114785194495,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.05, 'e': 0.05079283386489851}",25,12,23.330050631438755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.05, 'e': 0.05028743672359187}",30,7,36.213642583403335,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.05, 'e': 0.04978706836786395}",30,16,24.260588145386702,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.05, 'e': 0.04929167876046216}",20,12,14.837833905457424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.05, 'e': 0.04880121836201297}",20,13,13.690778866959231,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.05, 'e': 0.048315638126067775}",25,0,23.291788682032895,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
304,False,"{'a': 0.05, 'e': 0.047834889494198375}",20,1,34.11294413028277,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.05, 'e': 0.047358924391140915}",20,0,28.642136783449722,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.05, 'e': 0.04688769521998849}",20,10,16.015037054349996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.05, 'e': 0.04642115485743126}",20,0,25.36697707196378,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
308,False,"{'a': 0.05, 'e': 0.04595925664904421}",35,21,30.649400852474507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.05, 'e': 0.045501954404621583}",20,13,14.13526735536518,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.05, 'e': 0.04504920239355781}",20,8,9.015437001656172,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.05, 'e': 0.04460095534027454}",20,0,31.98251479485938,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
312,False,"{'a': 0.05, 'e': 0.04415716841969287}",20,13,10.188521710396044,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.05, 'e': 0.04371779725275095}",20,9,16.988959082683746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.05, 'e': 0.0432827979019659}",25,10,23.49275650520559,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.05, 'e': 0.042852126867040194}",30,13,27.62669441241417,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.05, 'e': 0.04242574108051139}",20,16,6.7142402062366005,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.05, 'e': 0.04200359790344556}",20,9,20.35122314551999,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.05, 'e': 0.04158565512117317}",20,10,18.98084383797894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.05, 'e': 0.041171870939067746}",20,0,18.768775416936307,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
320,False,"{'a': 0.05, 'e': 0.04076220397836621}",20,14,-3.502140813980925,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.05, 'e': 0.040356613272031154}",25,17,17.55861709946976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.05, 'e': 0.0399550582606539}",25,5,33.66956989985681,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.05, 'e': 0.03955749878839873}",20,13,14.316134577754877,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.05, 'e': 0.03916389509898707}",25,13,24.347871080713638,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.05, 'e': 0.038774207831722016}",20,6,23.105049354406024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.05, 'e': 0.03838839801755206}",20,10,17.630647610339068,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.05, 'e': 0.03800642707517432}",35,18,31.867753341162835,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.05, 'e': 0.03762825680717621}",25,11,27.31968171955759,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.05, 'e': 0.037253849396215816}",25,1,36.503354664000675,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.05, 'e': 0.03688316740124}",35,19,28.611897766431817,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.05, 'e': 0.03651617375374041}",20,1,28.42903542161775,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.05, 'e': 0.03615283175404641}",20,9,19.34115024376759,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.05, 'e': 0.035793105067655304}",30,10,25.80120127195653,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.05, 'e': 0.03543695772159865}",20,0,20.101469783450433,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
335,False,"{'a': 0.05, 'e': 0.03508435410084503}",20,11,10.313587950514977,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.05, 'e': 0.03473525894473857}",20,0,31.318656155835583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.05, 'e': 0.034389637343472716}",30,20,18.885028679616912,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.05, 'e': 0.03404745473459935}",25,0,38.73048672636468,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
339,False,"{'a': 0.05, 'e': 0.0337086768995724}",25,6,30.832977344509274,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.05, 'e': 0.03337326996032609}",25,0,29.504069757199144,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.05, 'e': 0.03304120037588694}",25,0,40.38850372714452,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
342,False,"{'a': 0.05, 'e': 0.03271243493901982}",20,13,11.330584935412395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.05, 'e': 0.03238694077290704}",25,10,30.29129233203457,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.05, 'e': 0.032064685327860776}",25,2,28.21096851278574,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.05, 'e': 0.031745636378067946}",30,7,15.77311046163022,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
346,False,"{'a': 0.05, 'e': 0.03142976201836772}",30,20,-4.422127601140879,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
347,False,"{'a': 0.05, 'e': 0.031117030661060866}",25,10,26.36310293403081,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.05, 'e': 0.030807411032751083}",25,7,28.062795668050782,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.05, 'e': 0.030500872171217486}",25,13,25.36059630725928,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.05, 'e': 0.030197383422318508}",25,8,29.337815499838467,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.05, 'e': 0.029896914436926315}",30,10,27.680067224651157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.05, 'e': 0.029599435167892006}",20,16,6.744475097974397,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.05, 'e': 0.029304915867040753}",30,18,4.35269849352802,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
354,False,"{'a': 0.05, 'e': 0.02901332708219706}",25,13,24.683944727141807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.05, 'e': 0.028724639654239426}",25,15,18.31009787548153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.05, 'e': 0.02843882471418451}",20,8,23.053962286896954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.05, 'e': 0.0281558536803001}",20,11,14.856839372828196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.05, 'e': 0.027875698255247022}",25,0,37.07404482458158,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
359,False,"{'a': 0.05, 'e': 0.027598330423249294}",20,14,12.213739217472822,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.05, 'e': 0.027323722447292562}",30,19,23.465635278153112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.05, 'e': 0.02705184686635042}",25,12,24.881618186621303,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.05, 'e': 0.02678267649263818}",30,21,16.249513278114456,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.05, 'e': 0.026516184408894188}",25,8,25.729486755809525,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.05, 'e': 0.026252343965687965}",30,20,18.574742176561937,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.05, 'e': 0.02599112877875535}",30,19,19.739066801763915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.05, 'e': 0.025732512726359947}",25,5,17.35109918935908,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.05, 'e': 0.025476469946681023}",20,0,30.348449615014836,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
368,False,"{'a': 0.05, 'e': 0.025222974835227216}",30,16,22.77639504965688,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
